Action,Cap,Game,KAZ,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,1.0,5,1,6,BRA,3.0,ZHARKIMBAYEVA A,1 - 6,480,KAZ,8:00
Starting goalkeeper,1.0,5,1,6,BRA,3.0,OLIVEIRA T,1 - 6,480,BRA,8:00
Sprint won possession,3.0,5,1,6,BRA,3.0,ZABLITH M,1 - 6,480,BRA,8:00
Turnover foul,9.0,5,1,6,BRA,3.0,DIAS M,1 - 6,459,BRA,7:39
Steal,7.0,5,1,6,BRA,3.0,MYRZABEKOVA Z,1 - 6,459,KAZ,7:39
Action shot - Missed,12.0,5,1,6,BRA,3.0,MUSSAROVA A,1 - 6,440,KAZ,7:20
5m shot - Goal,4.0,5,1,7,BRA,3.0,DUARTE M,1 - 7,416,BRA,6:56
20 sec. exclusion in centre,9.0,5,1,7,BRA,3.0,DIAS M,1 - 7,404,BRA,6:44
Action shot - Saved,12.0,5,1,7,BRA,3.0,MUSSAROVA A,1 - 7,378,KAZ,6:18
20 sec. exclusion in centre,12.0,5,1,7,BRA,3.0,MUSSAROVA A,1 - 7,354,KAZ,5:54
Extra player shot - Goal,9.0,5,1,8,BRA,3.0,DIAS M,1 - 8,336,BRA,5:36
5m shot - Goal,11.0,5,2,8,BRA,3.0,MIRSHINA A,2 - 8,318,KAZ,5:18
5m shot - Missed,4.0,5,2,8,BRA,3.0,DUARTE M,2 - 8,299,BRA,4:59
20 sec. exclusion in field,12.0,5,2,8,BRA,3.0,MANTELLATO G,2 - 8,299,BRA,4:59
Extra player shot - Blocked,11.0,5,2,8,BRA,3.0,MIRSHINA A,2 - 8,279,KAZ,4:39
Action shot - Saved,3.0,5,2,8,BRA,3.0,AKILBAYEVA A,2 - 8,269,KAZ,4:29
Turnover foul,2.0,5,2,8,BRA,3.0,ABLA D,2 - 8,254,BRA,4:14
Action shot - Saved,8.0,5,2,8,BRA,3.0,SAICHUK O,2 - 8,243,KAZ,4:03
5m shot - Missed,9.0,5,2,8,BRA,3.0,DIAS M,2 - 8,218,BRA,3:38
20 sec. exclusion in field,10.0,5,2,8,BRA,3.0,BAHIA V,2 - 8,202,BRA,3:22
Time-Out,,5,2,8,BRA,3.0,,2 - 8,198,KAZ,3:18
Extra player shot - Goal,4.0,5,3,8,BRA,3.0,TUROVA A,3 - 8,183,KAZ,3:03
20 sec. exclusion in field,8.0,5,3,8,BRA,3.0,SAICHUK O,3 - 8,164,KAZ,2:44
Time-Out,,5,3,8,BRA,3.0,,3 - 8,164,BRA,2:44
Extra player shot - Goal,6.0,5,3,9,BRA,3.0,CHIAPPINI I,3 - 9,150,BRA,2:30
20 sec. exclusion in field,4.0,5,3,9,BRA,3.0,DUARTE M,3 - 9,139,BRA,2:19
Turnover foul,11.0,5,3,9,BRA,3.0,MIRSHINA A,3 - 9,109,KAZ,1:49
Steal,7.0,5,3,9,BRA,3.0,OLIVEIRA A,3 - 9,109,BRA,1:49
Turnover foul,10.0,5,3,9,BRA,3.0,BAHIA V,3 - 9,77,BRA,1:17
5m shot - Saved,8.0,5,3,9,BRA,3.0,SAICHUK O,3 - 9,48,KAZ,0:48
5m shot - Saved,4.0,5,3,9,BRA,3.0,DUARTE M,3 - 9,22,BRA,0:22
Turnover foul,12.0,5,3,9,BRA,3.0,MUSSAROVA A,3 - 9,6,KAZ,0:06
Counter attack - Goal,12.0,5,3,10,BRA,3.0,MANTELLATO G,3 - 10,3,BRA,0:03
5m shot - Missed,4.0,5,3,10,BRA,3.0,TUROVA A,3 - 10,0,KAZ,0:00
Starting goalkeeper,1.0,5,3,10,BRA,4.0,ZHARKIMBAYEVA A,3 - 10,480,KAZ,8:00
Starting goalkeeper,1.0,5,3,10,BRA,4.0,OLIVEIRA T,3 - 10,480,BRA,8:00
Sprint won possession,5.0,5,3,10,BRA,4.0,ZAKIROVA K,3 - 10,480,KAZ,8:00
20 sec. exclusion in centre,2.0,5,3,10,BRA,4.0,ABLA D,3 - 10,466,BRA,7:46
Extra player shot - Goal,11.0,5,4,10,BRA,4.0,MIRSHINA A,4 - 10,454,KAZ,7:34
Turnover foul,10.0,5,4,10,BRA,4.0,BAHIA V,4 - 10,424,BRA,7:04
Steal,4.0,5,4,10,BRA,4.0,TUROVA A,4 - 10,424,KAZ,7:04
Turnover foul,10.0,5,4,10,BRA,4.0,BAHIA V,4 - 10,377,BRA,6:17
5m shot - Saved,4.0,5,4,10,BRA,4.0,TUROVA A,4 - 10,347,KAZ,5:47
20 sec. exclusion in centre,12.0,5,4,10,BRA,4.0,MUSSAROVA A,4 - 10,328,KAZ,5:28
5m shot - Post,9.0,5,4,10,BRA,4.0,DIAS M,4 - 10,303,BRA,5:03
Penalty foul,7.0,5,4,10,BRA,4.0,OLIVEIRA A,4 - 10,289,BRA,4:49
Penalty shot - Goal,11.0,5,5,10,BRA,4.0,MIRSHINA A,5 - 10,289,KAZ,4:49
Turnover foul,9.0,5,5,10,BRA,4.0,DIAS M,5 - 10,259,BRA,4:19
5m shot - Saved,8.0,5,5,10,BRA,4.0,SAICHUK O,5 - 10,232,KAZ,3:52
Action shot - Missed,4.0,5,5,10,BRA,4.0,TUROVA A,5 - 10,217,KAZ,3:37
Turnover foul,10.0,5,5,10,BRA,4.0,BAHIA V,5 - 10,217,BRA,3:37
Action shot - Saved,7.0,5,5,10,BRA,4.0,MYRZABEKOVA Z,5 - 10,205,KAZ,3:25
20 sec. exclusion in field,8.0,5,5,10,BRA,4.0,SAICHUK O,5 - 10,204,KAZ,3:24
Action shot - Saved,12.0,5,5,10,BRA,4.0,MANTELLATO G,5 - 10,175,BRA,2:55
20 sec. exclusion in centre,10.0,5,5,10,BRA,4.0,BAHIA V,5 - 10,155,BRA,2:35
Turnover foul,5.0,5,5,10,BRA,4.0,ZAKIROVA K,5 - 10,140,KAZ,2:20
Turnover foul,7.0,5,5,10,BRA,4.0,OLIVEIRA A,5 - 10,120,BRA,2:00
5m shot - Missed,7.0,5,5,10,BRA,4.0,MYRZABEKOVA Z,5 - 10,94,KAZ,1:34
Time-Out,,5,5,10,BRA,4.0,,5 - 10,57,KAZ,0:57
Turnover foul,4.0,5,5,10,BRA,4.0,TUROVA A,5 - 10,45,KAZ,0:45
Turnover foul,7.0,5,5,10,BRA,4.0,OLIVEIRA A,5 - 10,23,BRA,0:23
Turnover foul,2.0,5,5,10,BRA,4.0,YEGEMBERDIYEVA A,5 - 10,19,KAZ,0:19
Starting goalkeeper,1.0,6,0,0,CAN,1.0,GAUDREAULT J,0 - 0,480,CAN,8:00
Starting goalkeeper,1.0,6,0,0,CAN,1.0,ZHARKIMBAYEVA A,0 - 0,480,KAZ,8:00
Sprint won possession,5.0,6,0,0,CAN,1.0,ZAKIROVA K,0 - 0,480,KAZ,8:00
Turnover foul,7.0,6,0,0,CAN,1.0,MYRZABEKOVA Z,0 - 0,451,KAZ,7:31
Steal,8.0,6,0,0,CAN,1.0,FOURNIER S,0 - 0,451,CAN,7:31
5m shot - Missed,10.0,6,0,0,CAN,1.0,ROBINSON C,0 - 0,438,CAN,7:18
Turnover foul,7.0,6,0,0,CAN,1.0,MYRZABEKOVA Z,0 - 0,425,KAZ,7:05
Counter attack - Goal,7.0,6,0,1,CAN,1.0,BEKHAZI J,1 - 0,411,CAN,6:51
Turnover foul,7.0,6,0,1,CAN,1.0,MYRZABEKOVA Z,1 - 0,398,KAZ,6:38
Turnover foul,3.0,6,0,1,CAN,1.0,MONTON K,1 - 0,378,CAN,6:18
20 sec. exclusion in field,3.0,6,0,1,CAN,1.0,MONTON K,1 - 0,374,CAN,6:14
Time-Out,,6,0,1,CAN,1.0,,1 - 0,373,KAZ,6:13
Extra player shot - Goal,3.0,6,1,1,CAN,1.0,AKILBAYEVA A,1 - 1,361,KAZ,6:01
5m shot - Post,5.0,6,1,1,CAN,1.0,EGGENS M,1 - 1,336,CAN,5:36
Turnover foul,4.0,6,1,1,CAN,1.0,TUROVA A,1 - 1,317,KAZ,5:17
Counter attack - Goal,9.0,6,1,2,CAN,1.0,EGGENS C,2 - 1,309,CAN,5:09
Action shot - Saved,3.0,6,1,2,CAN,1.0,AKILBAYEVA A,2 - 1,284,KAZ,4:44
Action shot - Saved,7.0,6,1,2,CAN,1.0,BEKHAZI J,2 - 1,257,CAN,4:17
Turnover foul,11.0,6,1,2,CAN,1.0,MIRSHINA A,2 - 1,241,KAZ,4:01
Centre shot - Goal,5.0,6,1,3,CAN,1.0,EGGENS M,3 - 1,229,CAN,3:49
5m shot - Saved,4.0,6,1,3,CAN,1.0,TUROVA A,3 - 1,204,KAZ,3:24
Turnover foul,3.0,6,1,3,CAN,1.0,MONTON K,3 - 1,178,CAN,2:58
Steal,1.0,6,1,3,CAN,1.0,ZHARKIMBAYEVA A,3 - 1,178,KAZ,2:58
5m shot - Saved,7.0,6,1,3,CAN,1.0,MYRZABEKOVA Z,3 - 1,161,KAZ,2:41
Turnover foul,4.0,6,1,3,CAN,1.0,TUROVA A,3 - 1,147,KAZ,2:27
Steal,2.0,6,1,3,CAN,1.0,ALOGBO K,3 - 1,147,CAN,2:27
Counter attack - Goal,9.0,6,1,4,CAN,1.0,EGGENS C,4 - 1,136,CAN,2:16
Turnover foul,5.0,6,1,4,CAN,1.0,ZAKIROVA K,4 - 1,107,KAZ,1:47
Steal,4.0,6,1,4,CAN,1.0,WRIGHT E,4 - 1,107,CAN,1:47
20 sec. exclusion in field,3.0,6,1,4,CAN,1.0,AKILBAYEVA A,4 - 1,107,KAZ,1:47
Time-Out,,6,1,4,CAN,1.0,,4 - 1,106,CAN,1:46
Turnover foul,4.0,6,1,4,CAN,1.0,WRIGHT E,4 - 1,89,CAN,1:29
Steal,4.0,6,1,4,CAN,1.0,TUROVA A,4 - 1,89,KAZ,1:29
Action shot - Missed,7.0,6,1,4,CAN,1.0,MYRZABEKOVA Z,4 - 1,63,KAZ,1:03
Turnover foul,2.0,6,1,4,CAN,1.0,ALOGBO K,4 - 1,38,CAN,0:38
20 sec. exclusion in centre,11.0,6,1,4,CAN,1.0,VALIN S,4 - 1,10,CAN,0:10
Starting goalkeeper,1.0,6,1,4,CAN,2.0,GAUDREAULT J,4 - 1,480,CAN,8:00
Starting goalkeeper,1.0,6,1,4,CAN,2.0,ZHARKIMBAYEVA A,4 - 1,480,KAZ,8:00
Sprint won possession,5.0,6,1,4,CAN,2.0,ZAKIROVA K,4 - 1,480,KAZ,8:00
Turnover foul,11.0,6,1,4,CAN,2.0,MIRSHINA A,4 - 1,469,KAZ,7:49
Counter attack - Saved,8.0,6,1,4,CAN,2.0,FOURNIER S,4 - 1,456,CAN,7:36
Centre shot - Goal,8.0,6,1,5,CAN,2.0,FOURNIER S,5 - 1,456,CAN,7:36
20 sec. exclusion in centre,7.0,6,1,5,CAN,2.0,BEKHAZI J,5 - 1,445,CAN,7:25
Centre shot - Goal,11.0,6,2,5,CAN,2.0,MIRSHINA A,5 - 2,423,KAZ,7:03
5m shot - Saved,10.0,6,2,5,CAN,2.0,ROBINSON C,5 - 2,393,CAN,6:33
Turnover foul,8.0,6,2,5,CAN,2.0,SAICHUK O,5 - 2,364,KAZ,6:04
Steal,10.0,6,2,5,CAN,2.0,ROBINSON C,5 - 2,364,CAN,6:04
Counter attack - Saved,4.0,6,2,5,CAN,2.0,WRIGHT E,5 - 2,354,CAN,5:54
Counter attack - Goal,5.0,6,2,6,CAN,2.0,EGGENS M,6 - 2,310,CAN,5:10
Turnover foul,9.0,6,2,6,CAN,2.0,MURAVYEVA D,6 - 2,296,KAZ,4:56
Action shot - Saved,12.0,6,2,6,CAN,2.0,PERREAULT D,6 - 2,267,CAN,4:27
Yellow card,,6,2,6,CAN,2.0,Team Official,6 - 2,258,KAZ,4:18
Action shot - Post,3.0,6,2,6,CAN,2.0,AKILBAYEVA A,6 - 2,239,KAZ,3:59
20 sec. exclusion in centre,2.0,6,2,6,CAN,2.0,YEGEMBERDIYEVA A,6 - 2,226,KAZ,3:46
Turnover foul,5.0,6,2,6,CAN,2.0,EGGENS M,6 - 2,206,CAN,3:26
Turnover foul,11.0,6,2,6,CAN,2.0,MIRSHINA A,6 - 2,178,KAZ,2:58
Steal,12.0,6,2,6,CAN,2.0,PERREAULT D,6 - 2,178,CAN,2:58
20 sec. exclusion in centre,2.0,6,2,6,CAN,2.0,YEGEMBERDIYEVA A,6 - 2,170,KAZ,2:50
Time-Out,,6,2,6,CAN,2.0,,6 - 2,170,CAN,2:50
Action shot - Goal,5.0,6,2,7,CAN,2.0,EGGENS M,7 - 2,145,CAN,2:25
20 sec. exclusion in centre,6.0,6,2,7,CAN,2.0,MCKEE K,7 - 2,134,CAN,2:14
5m shot - Blocked,5.0,6,2,7,CAN,2.0,ZAKIROVA K,7 - 2,108,KAZ,1:48
5m shot - Post,11.0,6,2,7,CAN,2.0,VALIN S,7 - 2,81,CAN,1:21
Time-Out,,6,2,7,CAN,2.0,,7 - 2,80,KAZ,1:20
5m shot - Saved,2.0,6,2,7,CAN,4.0,YEGEMBERDIYEVA A,7 - 2,113,KAZ,1:53
Action shot - Goal,8.0,6,4,18,CAN,4.0,FOURNIER S,18 - 4,94,CAN,1:34
5m shot - Saved,4.0,6,4,18,CAN,4.0,TUROVA A,18 - 4,69,KAZ,1:09
Counter attack - Goal,8.0,6,4,19,CAN,4.0,FOURNIER S,19 - 4,61,CAN,1:01
Turnover foul,5.0,6,4,19,CAN,4.0,ZAKIROVA K,19 - 4,28,KAZ,0:28
Turnover foul,11.0,6,4,19,CAN,2.0,MIRSHINA A,19 - 4,56,KAZ,0:56
Steal,2.0,6,4,19,CAN,2.0,ALOGBO K,19 - 4,56,CAN,0:56
Turnover foul,7.0,6,4,19,CAN,2.0,BEKHAZI J,19 - 4,48,CAN,0:48
Action shot - Missed,3.0,6,4,19,CAN,2.0,AKILBAYEVA A,19 - 4,45,KAZ,0:45
5m shot - Goal,11.0,6,2,8,CAN,2.0,VALIN S,8 - 2,30,CAN,0:30
Action shot - Saved,3.0,6,2,8,CAN,2.0,AKILBAYEVA A,8 - 2,10,KAZ,0:10
Counter attack - Goal,5.0,6,2,9,CAN,2.0,EGGENS M,9 - 2,1,CAN,0:01
5m shot - Missed,11.0,6,2,9,CAN,2.0,MIRSHINA A,9 - 2,1,KAZ,0:01
Starting goalkeeper,13.0,6,2,9,CAN,3.0,COLTERJOHN N,9 - 2,480,CAN,8:00
Starting goalkeeper,1.0,6,2,9,CAN,3.0,ZHARKIMBAYEVA A,9 - 2,480,KAZ,8:00
Sprint won possession,12.0,6,2,9,CAN,3.0,PERREAULT D,9 - 2,480,CAN,8:00
Action shot - Goal,10.0,6,2,10,CAN,3.0,ROBINSON C,10 - 2,453,CAN,7:33
Turnover foul,11.0,6,2,10,CAN,3.0,MIRSHINA A,10 - 2,438,KAZ,7:18
Steal,12.0,6,2,10,CAN,3.0,PERREAULT D,10 - 2,438,CAN,7:18
Turnover foul,8.0,6,2,10,CAN,3.0,FOURNIER S,10 - 2,411,CAN,6:51
Steal,4.0,6,2,10,CAN,3.0,TUROVA A,10 - 2,411,KAZ,6:51
Counter attack - Missed,8.0,6,2,10,CAN,3.0,FOURNIER S,10 - 2,370,CAN,6:10
20 sec. exclusion in centre,4.0,6,2,10,CAN,3.0,WRIGHT E,10 - 2,359,CAN,5:59
Extra player shot - Goal,11.0,6,3,10,CAN,3.0,MIRSHINA A,10 - 3,343,KAZ,5:43
Penalty foul,8.0,6,3,10,CAN,3.0,SAICHUK O,10 - 3,319,KAZ,5:19
Penalty shot - Goal,12.0,6,3,11,CAN,3.0,PERREAULT D,11 - 3,319,CAN,5:19
Penalty foul,10.0,6,3,11,CAN,3.0,ROBINSON C,11 - 3,307,CAN,5:07
Penalty shot - Post,8.0,6,3,11,CAN,3.0,SAICHUK O,11 - 3,307,KAZ,5:07
5m shot - Goal,10.0,6,3,12,CAN,3.0,ROBINSON C,12 - 3,288,CAN,4:48
Turnover foul,11.0,6,3,12,CAN,3.0,MIRSHINA A,12 - 3,273,KAZ,4:33
Turnover foul,12.0,6,3,12,CAN,3.0,PERREAULT D,12 - 3,252,CAN,4:12
Steal,11.0,6,3,12,CAN,3.0,MIRSHINA A,12 - 3,252,KAZ,4:12
Centre shot - Missed,4.0,6,3,12,CAN,3.0,TUROVA A,12 - 3,227,KAZ,3:47
Counter attack - Goal,11.0,6,3,13,CAN,3.0,VALIN S,13 - 3,210,CAN,3:30
5m shot - Post,4.0,6,3,13,CAN,3.0,WRIGHT E,13 - 3,175,CAN,2:55
5m shot - Goal,4.0,6,4,13,CAN,3.0,TUROVA A,13 - 4,154,KAZ,2:34
Turnover foul,3.0,6,4,13,CAN,3.0,MONTON K,13 - 4,127,CAN,2:07
Action shot - Saved,11.0,6,4,13,CAN,3.0,MIRSHINA A,13 - 4,97,KAZ,1:37
20 sec. exclusion in centre,4.0,6,4,13,CAN,3.0,TUROVA A,13 - 4,85,KAZ,1:25
Time-Out,,6,4,13,CAN,3.0,,13 - 4,85,CAN,1:25
Extra player shot - Goal,5.0,6,4,14,CAN,3.0,EGGENS M,14 - 4,68,CAN,1:08
20 sec. exclusion in centre,9.0,6,4,14,CAN,3.0,EGGENS C,14 - 4,53,CAN,0:53
Time-Out,,6,4,14,CAN,3.0,,14 - 4,53,KAZ,0:53
Turnover foul,7.0,6,4,14,CAN,3.0,MYRZABEKOVA Z,14 - 4,30,KAZ,0:30
Steal,5.0,6,4,14,CAN,3.0,EGGENS M,14 - 4,30,CAN,0:30
Turnover foul,3.0,6,4,14,CAN,3.0,MONTON K,14 - 4,9,CAN,0:09
Steal,7.0,6,4,14,CAN,3.0,MYRZABEKOVA Z,14 - 4,9,KAZ,0:09
5m shot - Saved,10.0,6,4,14,CAN,3.0,ROGA D,14 - 4,0,KAZ,0:00
Starting goalkeeper,13.0,6,4,14,CAN,4.0,COLTERJOHN N,14 - 4,480,CAN,8:00
Starting goalkeeper,1.0,6,4,14,CAN,4.0,ZHARKIMBAYEVA A,14 - 4,480,KAZ,8:00
Sprint won possession,5.0,6,4,14,CAN,4.0,EGGENS M,14 - 4,480,CAN,8:00
Action shot - Saved,8.0,6,4,14,CAN,4.0,FOURNIER S,14 - 4,454,CAN,7:34
Action shot - Blocked,3.0,6,4,14,CAN,4.0,AKILBAYEVA A,14 - 4,423,KAZ,7:03
Action shot - Post,11.0,6,4,14,CAN,4.0,MIRSHINA A,14 - 4,411,KAZ,6:51
Action shot - Post,8.0,6,4,14,CAN,4.0,SAICHUK O,14 - 4,380,KAZ,6:20
Action shot - Goal,2.0,6,4,15,CAN,4.0,ALOGBO K,15 - 4,366,CAN,6:06
5m shot - Blocked,8.0,6,4,15,CAN,4.0,SAICHUK O,15 - 4,336,KAZ,5:36
20 sec. exclusion in centre,4.0,6,4,15,CAN,4.0,TUROVA A,15 - 4,316,KAZ,5:16
Extra player shot - Blocked,5.0,6,4,15,CAN,4.0,EGGENS M,15 - 4,310,CAN,5:10
20 sec. exclusion in centre,5.0,6,4,15,CAN,4.0,EGGENS M,15 - 4,299,CAN,4:59
Time-Out,,6,4,15,CAN,4.0,,15 - 4,297,KAZ,4:57
Extra player shot - Post,3.0,6,4,15,CAN,4.0,AKILBAYEVA A,15 - 4,275,KAZ,4:35
5m shot - Post,3.0,6,4,15,CAN,4.0,AKILBAYEVA A,15 - 4,218,KAZ,3:38
Action shot - Goal,4.0,6,4,16,CAN,4.0,WRIGHT E,16 - 4,199,CAN,3:19
Action shot - Saved,11.0,6,4,16,CAN,4.0,MIRSHINA A,16 - 4,179,KAZ,2:59
Action shot - Goal,9.0,6,4,17,CAN,4.0,EGGENS C,17 - 4,162,CAN,2:42
Turnover foul,11.0,6,4,17,CAN,4.0,MIRSHINA A,17 - 4,150,KAZ,2:30
Turnover foul,13.0,6,4,17,CAN,4.0,COLTERJOHN N,17 - 4,136,CAN,2:16
Steal,4.0,6,4,17,CAN,4.0,TUROVA A,17 - 4,136,KAZ,2:16
Steal,11.0,6,4,17,CAN,4.0,VALIN S,17 - 4,28,CAN,0:28
Counter attack - Goal,9.0,6,4,20,CAN,4.0,EGGENS C,20 - 4,14,CAN,0:14
20 sec. exclusion in field,12.0,6,4,20,CAN,4.0,PERREAULT D,20 - 4,3,CAN,0:03
5m shot - Blocked,5.0,6,4,20,CAN,4.0,ZAKIROVA K,20 - 4,0,KAZ,0:00
