Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time,USA
Action shot - Missed,10.0,6,2,AUS,1.0,SOUTHERN A,2 - 2,14,AUS,0:14,2
Time-Out,,6,2,AUS,1.0,,2 - 2,13,USA,0:13,2
Action shot - Blocked,8.0,6,2,AUS,1.0,NEUSHUL K,2 - 2,0,USA,0:00,2
Starting goalkeeper,13.0,6,2,AUS,2.0,JOHNSON A,2 - 2,480,USA,8:00,2
Starting goalkeeper,1.0,6,2,AUS,2.0,YANITSAS L,2 - 2,480,AUS,8:00,2
Sprint won possession,12.0,6,2,AUS,2.0,ZAGAME N,2 - 2,480,AUS,8:00,2
20 sec. exclusion in centre,7.0,6,2,AUS,2.0,MATHEWSON C,2 - 2,450,USA,7:30,2
Extra player shot - Post,6.0,6,2,AUS,2.0,KNOX B,2 - 2,429,AUS,7:09,2
Action shot - Goal,12.0,6,3,AUS,2.0,ZAGAME N,2 - 3,424,AUS,7:04,2
5m shot - Blocked,4.0,6,3,AUS,2.0,FATTAL R,2 - 3,401,USA,6:41,2
Turnover foul,2.0,6,3,AUS,2.0,BEADSWORTH G,2 - 3,372,AUS,6:12,2
20 sec. exclusion in field,7.0,6,3,AUS,2.0,WEBSTER R,2 - 3,370,AUS,6:10,2
Action shot - Goal,6.0,6,3,AUS,2.0,STEFFENS M,3 - 3,346,USA,5:46,3
5m shot - Saved,3.0,6,3,AUS,2.0,BUCKLING H,3 - 3,325,AUS,5:25,3
Counter attack - Goal,11.0,6,3,AUS,2.0,FISCHER M,4 - 3,307,USA,5:07,4
5m shot - Blocked,8.0,6,3,AUS,2.0,MCGHIE G,4 - 3,277,AUS,4:37,4
Turnover foul,11.0,6,3,AUS,2.0,FISCHER M,4 - 3,245,USA,4:05,4
Steal,5.0,6,3,AUS,2.0,GOFERS K,4 - 3,245,AUS,4:05,4
Centre shot - Goal,10.0,6,4,AUS,2.0,SOUTHERN A,4 - 4,221,AUS,3:41,4
5m shot - Missed,4.0,6,4,AUS,2.0,FATTAL R,4 - 4,196,USA,3:16,4
Action shot - Goal,8.0,6,5,AUS,2.0,MCGHIE G,4 - 5,171,AUS,2:51,4
Centre shot - Missed,12.0,6,5,AUS,2.0,CRAIG K,4 - 5,140,USA,2:20,4
Action shot - Saved,7.0,6,5,AUS,2.0,WEBSTER R,4 - 5,113,AUS,1:53,4
Centre shot - Missed,8.0,6,5,AUS,2.0,NEUSHUL K,4 - 5,96,USA,1:36,4
Time-Out,,6,5,AUS,2.0,,4 - 5,96,AUS,1:36,4
Turnover foul,8.0,6,5,AUS,2.0,MCGHIE G,4 - 5,68,AUS,1:08,4
Steal,8.0,6,5,AUS,2.0,NEUSHUL K,4 - 5,68,USA,1:08,4
Action shot - Post,7.0,6,5,AUS,2.0,MATHEWSON C,4 - 5,43,USA,0:43,4
Time-Out,,6,5,AUS,2.0,,4 - 5,10,USA,0:10,4
5m shot - Goal,4.0,6,5,AUS,2.0,FATTAL R,5 - 5,1,USA,0:01,5
Starting goalkeeper,13.0,6,5,AUS,3.0,JOHNSON A,5 - 5,480,USA,8:00,5
Starting goalkeeper,1.0,6,5,AUS,3.0,YANITSAS L,5 - 5,480,AUS,8:00,5
Sprint won possession,4.0,6,5,AUS,3.0,FATTAL R,5 - 5,480,USA,8:00,5
5m shot - Saved,8.0,6,5,AUS,3.0,NEUSHUL K,5 - 5,454,USA,7:34,5
Turnover foul,7.0,6,5,AUS,3.0,WEBSTER R,5 - 5,422,AUS,7:02,5
Steal,4.0,6,5,AUS,3.0,FATTAL R,5 - 5,422,USA,7:02,5
Turnover foul,6.0,6,5,AUS,3.0,STEFFENS M,5 - 5,400,USA,6:40,5
Turnover foul,10.0,6,5,AUS,3.0,SOUTHERN A,5 - 5,390,AUS,6:30,5
Action shot - Goal,6.0,6,5,AUS,3.0,STEFFENS M,6 - 5,370,USA,6:10,6
Turnover foul,6.0,6,5,AUS,3.0,KNOX B,6 - 5,353,AUS,5:53,6
Turnover foul,12.0,6,5,AUS,3.0,CRAIG K,6 - 5,337,USA,5:37,6
Action shot - Saved,8.0,6,5,AUS,3.0,MCGHIE G,6 - 5,309,AUS,5:09,6
5m shot - Missed,7.0,6,5,AUS,3.0,MATHEWSON C,6 - 5,291,USA,4:51,6
5m shot - Missed,10.0,6,5,AUS,3.0,SOUTHERN A,6 - 5,271,AUS,4:31,6
Action shot - Missed,8.0,6,5,AUS,3.0,NEUSHUL K,6 - 5,247,USA,4:07,6
20 sec. exclusion in field,8.0,6,5,AUS,3.0,NEUSHUL K,6 - 5,246,USA,4:06,6
Time-Out,,6,5,AUS,3.0,,6 - 5,246,AUS,4:06,6
Turnover foul,9.0,6,5,AUS,3.0,ARANCINI Z,6 - 5,216,AUS,3:36,6
20 sec. exclusion in field,3.0,6,5,AUS,3.0,BUCKLING H,6 - 5,206,AUS,3:26,6
Action shot - Post,7.0,6,5,AUS,3.0,MATHEWSON C,6 - 5,178,USA,2:58,6
Action shot - Post,2.0,6,5,AUS,3.0,BEADSWORTH G,6 - 5,147,AUS,2:27,6
Time-Out,,6,5,AUS,3.0,,6 - 5,143,USA,2:23,6
Turnover foul,9.0,6,5,AUS,3.0,GROSSMAN A,6 - 5,131,USA,2:11,6
20 sec. exclusion in field,8.0,6,5,AUS,3.0,NEUSHUL K,6 - 5,129,USA,2:09,6
Action shot - Blocked,10.0,6,5,AUS,3.0,SOUTHERN A,6 - 5,102,AUS,1:42,6
20 sec. exclusion in centre,10.0,6,5,AUS,3.0,SOUTHERN A,6 - 5,85,AUS,1:25,6
Turnover foul,2.0,6,5,AUS,3.0,MUSSELMAN M,6 - 5,62,USA,1:02,6
5m shot - Saved,8.0,6,5,AUS,3.0,MCGHIE G,6 - 5,36,AUS,0:36,6
Turnover foul,4.0,6,5,AUS,3.0,FATTAL R,6 - 5,6,USA,0:06,6
Steal,5.0,6,5,AUS,3.0,GOFERS K,6 - 5,6,AUS,0:06,6
Starting goalkeeper,13.0,6,5,AUS,4.0,JOHNSON A,6 - 5,480,USA,8:00,6
Starting goalkeeper,1.0,6,5,AUS,4.0,YANITSAS L,6 - 5,480,AUS,8:00,6
Sprint won possession,4.0,6,5,AUS,4.0,FATTAL R,6 - 5,480,USA,8:00,6
5m shot - Goal,4.0,6,5,AUS,4.0,FATTAL R,7 - 5,451,USA,7:31,7
Turnover foul,10.0,6,5,AUS,4.0,SOUTHERN A,7 - 5,426,AUS,7:06,7
Steal,13.0,6,5,AUS,4.0,JOHNSON A,7 - 5,426,USA,7:06,7
5m shot - Blocked,6.0,6,5,AUS,4.0,STEFFENS M,7 - 5,398,USA,6:38,7
Turnover foul,4.0,6,5,AUS,4.0,FATTAL R,7 - 5,367,USA,6:07,7
Steal,2.0,6,5,AUS,4.0,BEADSWORTH G,7 - 5,367,AUS,6:07,7
Turnover foul,6.0,6,5,AUS,4.0,KNOX B,7 - 5,337,AUS,5:37,7
Steal,4.0,6,5,AUS,4.0,FATTAL R,7 - 5,337,USA,5:37,7
Turnover foul,10.0,6,5,AUS,4.0,GILCHRIST K,7 - 5,322,USA,5:22,7
5m shot - Saved,10.0,6,5,AUS,4.0,SOUTHERN A,7 - 5,291,AUS,4:51,7
20 sec. exclusion in field,2.0,6,5,AUS,4.0,BEADSWORTH G,7 - 5,287,AUS,4:47,7
Time-Out,,6,5,AUS,4.0,,7 - 5,283,USA,4:43,7
5m shot - Blocked,6.0,6,5,AUS,4.0,STEFFENS M,7 - 5,262,USA,4:22,7
5m shot - Saved,6.0,6,5,AUS,4.0,KNOX B,7 - 5,231,AUS,3:51,7
Turnover foul,3.0,6,5,AUS,4.0,SEIDEMANN M,7 - 5,199,USA,3:19,7
Steal,10.0,6,5,AUS,4.0,SOUTHERN A,7 - 5,199,AUS,3:19,7
Turnover foul,4.0,6,5,AUS,4.0,LINCOLN-SMITH H,7 - 5,194,AUS,3:14,7
5m shot - Goal,3.0,6,5,AUS,4.0,SEIDEMANN M,8 - 5,168,USA,2:48,8
Time-Out,,6,5,AUS,4.0,,8 - 5,168,AUS,2:48,8
Penalty foul,4.0,6,5,AUS,4.0,FATTAL R,8 - 5,143,USA,2:23,8
Penalty shot - Saved,9.0,6,5,AUS,4.0,ARANCINI Z,8 - 5,143,AUS,2:23,8
Turnover foul,6.0,6,5,AUS,4.0,STEFFENS M,8 - 5,122,USA,2:02,8
Counter attack - Saved,3.0,6,5,AUS,4.0,BUCKLING H,8 - 5,116,AUS,1:56,8
Turnover foul,8.0,6,5,AUS,4.0,NEUSHUL K,8 - 5,89,USA,1:29,8
20 sec. exclusion in centre,11.0,6,5,AUS,4.0,FISCHER M,8 - 5,82,USA,1:22,8
Extra player shot - Goal,9.0,6,6,AUS,4.0,ARANCINI Z,8 - 6,70,AUS,1:10,8
5m shot - Saved,10.0,6,6,AUS,4.0,SOUTHERN A,8 - 6,25,AUS,0:25,8
Starting goalkeeper,13.0,7,0,NED,1.0,JOHNSON A,0 - 0,480,USA,8:00,0
Starting goalkeeper,1.0,7,0,NED,1.0,AARTS L,0 - 0,480,NED,8:00,0
Sprint won possession,8.0,7,0,NED,1.0,NEUSHUL K,0 - 0,480,USA,8:00,0
Turnover foul,7.0,7,0,NED,1.0,MATHEWSON C,0 - 0,451,USA,7:31,0
Steal,4.0,7,0,NED,1.0,VAN DER SLOOT C,0 - 0,451,NED,7:31,0
Action shot - Saved,8.0,7,0,NED,1.0,SEVENICH V,0 - 0,422,NED,7:02,0
5m shot - Missed,3.0,7,0,NED,1.0,SEIDEMANN M,0 - 0,396,USA,6:36,0
20 sec. exclusion in field,8.0,7,0,NED,1.0,NEUSHUL K,0 - 0,391,USA,6:31,0
Action shot - Post,4.0,7,0,NED,1.0,VAN DER SLOOT C,0 - 0,365,NED,6:05,0
Turnover foul,6.0,7,0,NED,1.0,STEFFENS M,0 - 0,335,USA,5:35,0
5m shot - Missed,11.0,7,0,NED,1.0,KLAASSEN L,0 - 0,314,NED,5:14,0
Centre shot - Saved,12.0,7,0,NED,1.0,CRAIG K,0 - 0,288,USA,4:48,0
5m shot - Saved,6.0,7,0,NED,1.0,STOMPHORST N,0 - 0,257,NED,4:17,0
20 sec. exclusion in centre,4.0,7,0,NED,1.0,VAN DER SLOOT C,0 - 0,232,NED,3:52,0
Extra player shot - Saved,7.0,7,0,NED,1.0,MATHEWSON C,0 - 0,219,USA,3:39,0
5m shot - Saved,9.0,7,0,NED,1.0,MEGENS M,0 - 0,194,NED,3:14,0
5m shot - Post,11.0,7,0,NED,1.0,KLAASSEN L,0 - 0,179,NED,2:59,0
Turnover foul,12.0,7,0,NED,1.0,CRAIG K,0 - 0,162,USA,2:42,0
Turnover foul,8.0,7,0,NED,1.0,SEVENICH V,0 - 0,138,NED,2:18,0
Turnover foul,6.0,7,0,NED,1.0,STEFFENS M,0 - 0,129,USA,2:09,0
Action shot - Goal,2.0,7,1,NED,1.0,SMIT M,0 - 1,119,NED,1:59,0
5m shot - Saved,2.0,7,1,NED,1.0,MUSSELMAN M,0 - 1,89,USA,1:29,0
Turnover foul,5.0,7,1,NED,1.0,GENEE A,0 - 1,88,NED,1:28,0
20 sec. exclusion in centre,3.0,7,1,NED,1.0,GENEE D,0 - 1,83,NED,1:23,0
Time-Out,,7,1,NED,1.0,,0 - 1,74,USA,1:14,0
Action shot - Saved,11.0,7,1,NED,1.0,FISCHER M,0 - 1,55,USA,0:55,0
Action shot - Saved,5.0,7,1,NED,1.0,GENEE A,0 - 1,27,NED,0:27,0
20 sec. exclusion in centre,7.0,7,1,NED,1.0,NIJHUIS M,0 - 1,4,NED,0:04,0
Starting goalkeeper,13.0,7,1,NED,2.0,JOHNSON A,0 - 1,480,USA,8:00,0
Starting goalkeeper,1.0,7,1,NED,2.0,AARTS L,0 - 1,480,NED,8:00,0
Sprint won possession,4.0,7,1,NED,2.0,VAN DER SLOOT C,0 - 1,480,NED,8:00,0
Turnover foul,5.0,7,1,NED,2.0,GENEE A,0 - 1,449,NED,7:29,0
20 sec. exclusion in field,8.0,7,1,NED,2.0,SEVENICH V,0 - 1,444,NED,7:24,0
Extra player shot - Post,11.0,7,1,NED,2.0,FISCHER M,0 - 1,423,USA,7:03,0
Action shot - Goal,4.0,7,1,NED,2.0,FATTAL R,1 - 1,420,USA,7:00,1
Action shot - Saved,2.0,7,1,NED,2.0,SMIT M,1 - 1,388,NED,6:28,1
Counter attack - Goal,2.0,7,1,NED,2.0,MUSSELMAN M,2 - 1,383,USA,6:23,2
20 sec. exclusion in centre,2.0,7,1,NED,2.0,MUSSELMAN M,2 - 1,372,USA,6:12,2
Extra player shot - Post,11.0,7,1,NED,2.0,FISCHER M,2 - 1,360,USA,6:00,2
5m shot - Blocked,6.0,7,1,NED,2.0,STEFFENS M,2 - 1,329,USA,5:29,2
20 sec. exclusion in centre,8.0,7,1,NED,2.0,SEVENICH V,2 - 1,318,NED,5:18,2
Extra player shot - Missed,10.0,7,1,NED,2.0,GILCHRIST K,2 - 1,308,USA,5:08,2
5m shot - Blocked,3.0,7,1,NED,2.0,GENEE D,2 - 1,277,NED,4:37,2
20 sec. exclusion in field,7.0,7,1,NED,2.0,NIJHUIS M,2 - 1,269,NED,4:29,2
Time-Out,,7,1,NED,2.0,,2 - 1,267,USA,4:27,2
5m shot - Missed,4.0,7,1,NED,2.0,FATTAL R,2 - 1,247,USA,4:07,2
Counter attack - Goal,11.0,7,2,NED,2.0,KLAASSEN L,2 - 2,235,NED,3:55,2
Turnover foul,12.0,7,2,NED,2.0,CRAIG K,2 - 2,210,USA,3:30,2
Turnover foul,4.0,7,2,NED,2.0,FATTAL R,2 - 2,154,USA,2:34,2
Steal,4.0,7,2,NED,2.0,VAN DER SLOOT C,2 - 2,154,NED,2:34,2
Turnover foul,10.0,7,2,NED,2.0,VAN TOORN I,2 - 2,129,NED,2:09,2
20 sec. exclusion in centre,3.0,7,2,NED,2.0,GENEE D,2 - 2,112,NED,1:52,2
Extra player shot - Post,6.0,7,2,NED,2.0,STEFFENS M,2 - 2,89,USA,1:29,2
Action shot - Saved,8.0,7,2,NED,2.0,NEUSHUL K,2 - 2,68,USA,1:08,2
Time-Out,,7,2,NED,2.0,,2 - 2,68,NED,1:08,2
Yellow card,,7,2,NED,2.0,Team Official,2 - 2,68,NED,1:08,2
Double exclusion,9.0,7,2,NED,2.0,GROSSMAN A,2 - 2,62,USA,1:02,2
Double exclusion,6.0,7,2,NED,2.0,STOMPHORST N,2 - 2,62,NED,1:02,2
5m shot - Saved,11.0,7,2,NED,2.0,KLAASSEN L,2 - 2,39,NED,0:39,2
Turnover foul,3.0,7,2,NED,2.0,SEIDEMANN M,2 - 2,27,USA,0:27,2
Turnover foul,1.0,7,2,NED,2.0,AARTS L,2 - 2,21,NED,0:21,2
Steal,13.0,7,2,NED,2.0,JOHNSON A,2 - 2,21,USA,0:21,2
20 sec. exclusion in field,3.0,7,2,NED,2.0,SEIDEMANN M,2 - 2,2,USA,0:02,2
Starting goalkeeper,13.0,7,2,NED,3.0,JOHNSON A,2 - 2,480,USA,8:00,2
Starting goalkeeper,1.0,7,2,NED,3.0,AARTS L,2 - 2,480,NED,8:00,2
Sprint won possession,4.0,7,2,NED,3.0,FATTAL R,2 - 2,480,USA,8:00,2
20 sec. exclusion in centre,2.0,7,2,NED,3.0,SMIT M,2 - 2,476,NED,7:56,2
Extra player shot - Goal,4.0,7,2,NED,3.0,FATTAL R,3 - 2,458,USA,7:38,3
Action shot - Saved,2.0,7,2,NED,3.0,SMIT M,3 - 2,433,NED,7:13,3
Action shot - Saved,7.0,7,2,NED,3.0,MATHEWSON C,3 - 2,417,USA,6:57,3
5m shot - Blocked,4.0,7,2,NED,3.0,VAN DER SLOOT C,3 - 2,385,NED,6:25,3
Turnover foul,11.0,7,2,NED,3.0,KLAASSEN L,3 - 2,381,NED,6:21,3
Action shot - Blocked,3.0,7,2,NED,3.0,SEIDEMANN M,3 - 2,358,USA,5:58,3
5m shot - Saved,9.0,7,2,NED,3.0,MEGENS M,3 - 2,326,NED,5:26,3
Turnover foul,3.0,7,2,NED,3.0,SEIDEMANN M,3 - 2,326,USA,5:26,3
20 sec. exclusion in centre,4.0,7,2,NED,3.0,FATTAL R,3 - 2,325,USA,5:25,3
Extra player shot - Goal,9.0,7,3,NED,3.0,MEGENS M,3 - 3,314,NED,5:14,3
Action shot - Goal,8.0,7,3,NED,3.0,NEUSHUL K,4 - 3,289,USA,4:49,4
Turnover foul,2.0,7,3,NED,3.0,SMIT M,4 - 3,260,NED,4:20,4
5m shot - Saved,11.0,7,3,NED,3.0,FISCHER M,4 - 3,231,USA,3:51,4
Turnover foul,7.0,7,3,NED,3.0,NIJHUIS M,4 - 3,206,NED,3:26,4
Time-Out,,7,3,NED,3.0,,4 - 3,204,USA,3:24,4
20 sec. exclusion in centre,5.0,7,3,NED,3.0,GENEE A,4 - 3,193,NED,3:13,4
Extra player shot - Post,7.0,7,3,NED,3.0,MATHEWSON C,4 - 3,172,USA,2:52,4
5m shot - Missed,7.0,7,3,NED,3.0,NIJHUIS M,4 - 3,142,NED,2:22,4
Turnover foul,6.0,7,3,NED,3.0,STEFFENS M,4 - 3,124,USA,2:04,4
Steal,8.0,7,3,NED,3.0,SEVENICH V,4 - 3,124,NED,2:04,4
Counter attack - Saved,4.0,7,3,NED,3.0,VAN DER SLOOT C,4 - 3,109,NED,1:49,4
Turnover foul,10.0,7,3,NED,3.0,GILCHRIST K,4 - 3,86,USA,1:26,4
5m shot - Saved,11.0,7,3,NED,3.0,KLAASSEN L,4 - 3,61,NED,1:01,4
5m shot - Goal,7.0,7,3,NED,3.0,MATHEWSON C,5 - 3,35,USA,0:35,5
Time-Out,,7,3,NED,3.0,,5 - 3,35,NED,0:35,5
20 sec. exclusion in centre,4.0,7,3,NED,3.0,FATTAL R,5 - 3,18,USA,0:18,5
Extra player shot - Blocked,2.0,7,3,NED,3.0,SMIT M,5 - 3,5,NED,0:05,5
Starting goalkeeper,13.0,7,3,NED,4.0,JOHNSON A,5 - 3,480,USA,8:00,5
Starting goalkeeper,1.0,7,3,NED,4.0,AARTS L,5 - 3,480,NED,8:00,5
Sprint won possession,8.0,7,3,NED,4.0,NEUSHUL K,5 - 3,480,USA,8:00,5
Turnover foul,2.0,7,3,NED,4.0,MUSSELMAN M,5 - 3,451,USA,7:31,5
Turnover foul,2.0,7,3,NED,4.0,SMIT M,5 - 3,422,NED,7:02,5
5m shot - Blocked,3.0,7,3,NED,4.0,SEIDEMANN M,5 - 3,397,USA,6:37,5
5m shot - Saved,6.0,7,3,NED,4.0,STOMPHORST N,5 - 3,368,NED,6:08,5
Turnover foul,8.0,7,3,NED,4.0,SEVENICH V,5 - 3,317,NED,5:17,5
20 sec. exclusion in centre,11.0,7,3,NED,4.0,KLAASSEN L,5 - 3,290,NED,4:50,5
Action shot - Post,7.0,7,3,NED,4.0,MATHEWSON C,5 - 3,260,USA,4:20,5
Penalty foul,6.0,7,3,NED,4.0,STEFFENS M,5 - 3,242,USA,4:02,5
Penalty shot - Saved,4.0,7,3,NED,4.0,VAN DER SLOOT C,5 - 3,242,NED,4:02,5
Turnover foul,3.0,7,3,NED,4.0,SEIDEMANN M,5 - 3,210,USA,3:30,5
Counter attack - Goal,9.0,7,4,NED,4.0,MEGENS M,5 - 4,193,NED,3:13,5
Action shot - Saved,3.0,7,4,NED,4.0,SEIDEMANN M,5 - 4,173,USA,2:53,5
Turnover foul,3.0,7,4,NED,4.0,GENEE D,5 - 4,173,NED,2:53,5
5m shot - Blocked,3.0,7,4,NED,4.0,SEIDEMANN M,5 - 4,149,USA,2:29,5
Turnover foul,6.0,7,4,NED,4.0,STEFFENS M,5 - 4,120,USA,2:00,5
Steal,6.0,7,4,NED,4.0,STOMPHORST N,5 - 4,120,NED,2:00,5
5m shot - Missed,2.0,7,4,NED,4.0,SMIT M,5 - 4,96,NED,1:36,5
Time-Out,,7,4,NED,4.0,,5 - 4,96,USA,1:36,5
20 sec. exclusion in centre,3.0,7,4,NED,4.0,SEIDEMANN M,5 - 4,90,USA,1:30,5
Extra player shot - Saved,2.0,7,4,NED,4.0,SMIT M,5 - 4,75,NED,1:15,5
5m shot - Saved,6.0,7,4,NED,4.0,STEFFENS M,5 - 4,43,USA,0:43,5
5m shot - Saved,6.0,7,4,NED,4.0,STOMPHORST N,5 - 4,16,NED,0:16,5
